,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53
64,15.5939312,15.61722279,15.1051693,15.07279015,15.7584753,15.38726521,15.60326958,15.50094795,15.94153881,15.23998451,15.5802803,14.77766609,15.50758076,15.73997021,15.68102932,15.27188206,15.18271637,15.09356499,15.25692844,14.83071613,15.10363102,15.11189651,15.87664032,15.02933025,14.98901081,15.76264477,15.50742626,15.15340805,15.4659214,16.0845089,15.74910927,15.15287399,16.04619408,16.63952637,16.04386902,15.83947468,16.36128235,16.44647026,16.13778305,16.24389267,16.07680893,16.6665287,16.63602829,15.91223717,16.30065727,16.00509834,15.99184704,15.85611153,17.04977798,16.33397865,17.0535183,16.92206955,16.65956116
65,15.6307478,15.65651512,15.14970779,15.1119976,15.79643822,15.42235947,15.643713,15.53791809,15.97841072,15.27909946,15.61748028,14.81097889,15.54282761,15.77058411,15.71266174,15.30253792,15.21006966,15.12331772,15.29260826,14.86737919,15.14205647,15.14268017,15.90708733,15.06377506,15.02734756,15.79553986,15.54732609,15.18287754,15.49859333,16.11912727,15.78835011,15.19273949,16.07954597,16.6756134,16.08366013,15.88127327,16.40434837,16.48887062,16.17247009,16.26808739,16.10382462,16.7128582,16.68258476,15.95583534,16.3394413,16.03167725,16.01026154,15.87804127,17.06992531,16.36195183,17.08319092,16.95134926,16.69087791
66,15.67174149,15.70055294,15.19912529,15.1554451,15.83945274,15.46117592,15.68869495,15.57925701,16.01951599,15.32267475,15.65888596,14.84755993,15.58209991,15.80490208,15.74849987,15.33698845,15.24077606,15.15676403,15.33219242,14.90829563,15.18512154,15.17676735,15.94146633,15.10248566,15.07055569,15.8322916,15.59169865,15.21566486,15.53619385,16.15906715,15.8334837,15.23833466,16.11816406,16.71750641,16.12937737,15.92967415,16.45421791,16.53779221,16.21148872,16.2960434,16.13449287,16.76593971,16.73641968,16.00453377,16.38222885,16.06276512,16.03237152,15.90387535,17.09483528,16.39722061,17.12014771,16.98694229,16.72844124
67,15.71632671,15.74879456,15.25266266,15.20244694,15.88713551,15.50307655,15.73755646,15.6244278,16.06428337,15.37009525,15.70390129,14.88672447,15.6248436,15.84250546,15.78822327,15.37484169,15.27447605,15.19352531,15.37506962,14.95291138,15.23229885,15.21361065,15.97943497,15.14502048,15.11818123,15.87241268,15.63989258,15.25129414,15.57856369,16.20419312,15.88431263,15.28938293,16.1619606,16.76514435,16.18081093,15.98456764,16.51077652,16.59307098,16.25440407,16.3276825,16.16856384,16.82548141,16.79738998,16.05768776,16.42828369,16.09838486,16.05835915,15.93368816,17.12492943,16.44056129,17.16508293,17.02927208,16.77255058
68,15.76407909,15.80085087,15.30976772,15.25250626,15.93920994,15.54760075,15.78982067,15.67304134,16.11230087,15.4209137,15.75209236,14.92797947,15.67065716,15.88309002,15.8316021,15.41581154,15.31090832,15.23332882,15.42079735,15.00082397,15.28320599,15.25281429,16.02074814,15.19105911,15.16989422,15.91555023,15.69143677,15.28941822,15.62559223,16.25440788,15.94069767,15.34568787,16.21087456,16.81848145,16.23780441,16.04587364,16.57394409,16.65459061,16.30090523,16.36294174,16.2058506,16.89127159,16.86539078,16.1148262,16.47707367,16.13855362,16.08835793,15.96753216,17.16051102,16.49254417,17.21850395,17.07864761,16.82343292
69,15.81465244,15.85638428,15.37000275,15.30522919,15.9954052,15.59438896,15.8451004,15.7247715,16.16322517,15.47476482,15.80310917,14.97095203,15.71921158,15.92639637,15.87840843,15.45964718,15.34984493,15.27592945,15.4690237,15.05169773,15.33751297,15.29406834,16.0651722,15.24032021,15.2253952,15.96141052,15.74594879,15.32975769,15.67711353,16.30954742,16.00243378,15.40701103,16.26475906,16.87737274,16.30014992,16.11341286,16.64353752,16.72214699,16.3507061,16.40171432,16.24617004,16.96304893,16.94021606,16.17555618,16.52819061,16.1831913,16.12238312,16.00536537,17.20167542,16.55338097,17.28058434,17.13514137,16.8810997
70,15.86763668,15.91495705,15.43287277,15.36018085,16.05529594,15.64305019,15.90294647,15.77920532,16.21664429,15.53121376,15.85653687,15.01527214,15.77011681,15.97208214,15.92828941,15.50600719,15.39097977,15.32099724,15.51935196,15.10512733,15.39479256,15.3370285,16.11236763,15.29241753,15.28425598,16.00962639,15.80298519,15.37198544,15.73275852,16.36922264,16.06908226,15.47290802,16.32324409,16.94141579,16.36739922,16.18671799,16.71907234,16.79526711,16.40342522,16.44372749,16.289217,17.04029274,17.02134132,16.23939514,16.58119774,16.23200035,16.16022301,16.04693985,17.24819183,16.62275314,17.35098267,17.19841576,16.94519615
71,15.9224081,15.97586441,15.49764442,15.41672516,16.11814117,15.69302654,15.96267986,15.83569431,16.27193069,15.58959484,15.91174698,15.06044483,15.82277012,16.01959801,15.98062515,15.55432701,15.43381691,15.36798382,15.57119656,15.16047668,15.45435524,15.38119888,16.16175652,15.34672165,15.34575653,16.05962372,15.86187649,15.41560459,15.79181099,16.43265915,16.13978386,15.5425396,16.38556099,17.00976753,16.43868828,16.26482773,16.79955864,16.87299919,16.45841789,16.48843575,16.33445549,17.12201881,17.10770798,16.30558205,16.63549805,16.28432846,16.20135117,16.09169388,17.29938698,16.69962883,17.42867088,17.26757431,17.01483345
72,15.9780159,16.03801346,15.56321621,15.47390556,16.18275261,15.74348068,16.02326965,15.89323235,16.32811546,15.6488905,15.96778393,15.10574913,15.87625408,16.06808853,16.03442955,15.6037302,15.47758007,15.41603279,15.6236763,15.21677208,15.515131,15.42583847,16.2124176,15.40224171,15.40876198,16.11051941,15.92160797,15.4598608,15.85309124,16.49857712,16.21313095,15.61454487,16.45044136,17.08102226,16.51259995,16.34615326,16.883358,16.95377731,16.51468086,16.53493118,16.38102531,17.20661545,17.19756508,16.37294579,16.69019318,16.339077,16.24485207,16.13867188,17.35405922,16.78215218,17.51180077,17.34103966,17.08845711
73,16.0331459,16.09988403,15.62806988,15.53040791,16.24747467,15.7932682,16.08329391,15.95043373,16.38386345,15.70769691,16.02332497,15.15020657,15.92930126,16.11636925,16.0883255,15.65299225,15.5211916,15.46395493,15.67557621,15.27266979,15.57563686,15.46992397,16.26307106,15.45760536,15.47169399,16.16108894,15.98077774,15.50371456,15.91493702,16.56517982,16.28713417,15.68701172,16.5160923,17.15320015,16.58714104,16.42844391,16.96815491,17.03539467,16.57081413,16.58193779,16.42772484,17.29182434,17.2884388,16.43987083,16.74406433,16.39469337,16.28941345,16.1865139,17.41047859,16.8676548,17.59772491,17.41654968,17.16385841
74,16.08619881,16.1596241,15.69035816,15.58463478,16.31027985,15.84099674,16.14101982,16.00559998,16.43754387,15.76430321,16.07676315,15.19262981,15.98036671,16.16299057,16.14062119,15.70062065,15.56333542,15.51029301,15.72541809,15.32652664,15.63405704,15.51221466,16.31215096,15.51113319,15.53261948,16.20983887,16.03767967,15.54589653,15.97530746,16.63024712,16.35935783,15.75759125,16.58030891,17.22385788,16.65986443,16.50893784,17.05109978,17.1151371,16.62511063,16.62788582,16.47307587,17.3748703,17.37728882,16.50438309,16.79562759,16.44926071,16.3334198,16.2335453,17.46651077,16.95281982,17.68315697,17.49131012,17.23830414
75,16.1354599,16.21524429,15.74810314,15.6348772,16.36898422,15.88517761,16.19459534,16.05691528,16.48741531,15.8168745,16.12637329,15.2317524,16.02779579,16.20640182,16.18950081,15.74501038,15.60259724,15.55348587,15.77162266,15.3765831,15.68844891,15.55138397,16.3579731,15.56102276,15.58946419,16.25516891,16.09048653,15.58505058,16.0320015,16.69139481,16.42717171,15.82375813,16.64071274,17.2903614,16.72812843,16.58465195,17.12912178,17.19007492,16.67573166,16.67108345,16.5154953,17.45276451,17.4608345,16.56436348,16.84329605,16.50070953,16.37512016,16.27795792,17.51983452,17.0340538,17.764534,17.56229019,17.30883789
76,15.4703722,15.48669147,14.95488453,14.94023037,15.63454342,15.26826286,15.46729851,15.37768459,15.8180294,15.10881233,15.45536137,14.66346931,15.3894043,15.63830185,15.5777483,15.17048073,15.09208965,14.9951992,15.13650894,14.70811272,14.97598076,15.0076952,15.7766943,14.9153986,14.86278725,15.6528244,15.37326336,15.05438328,15.3619709,15.97484207,15.62413692,15.02471638,15.94119835,16.52642059,15.91692924,15.70788956,16.22571564,16.31217384,16.02322006,16.16745377,15.98890114,16.51803207,16.4891243,15.76664448,16.16863823,15.9228754,15.93753719,15.78913498,16.99374962,16.25933647,16.97224617,16.83777237,16.56703758
77,15.4921093,15.50932884,14.98152161,14.96378899,15.6554985,15.28949547,15.49127674,15.39917183,15.8397007,15.13186359,15.477355,14.68414307,15.41016579,15.65592575,15.5952158,15.18795872,15.10774803,15.01214123,15.15785789,14.7295742,14.9981184,15.02624321,15.79373264,14.93503475,14.88439846,15.67200375,15.39692783,15.07183361,15.3788681,15.99254704,15.64448261,15.0458889,15.95798016,16.54436684,15.93765163,15.72891903,16.2473793,16.33384895,16.04292488,16.17974091,16.00369453,16.54245186,16.5126915,15.79208088,16.19231606,15.93563938,15.94526482,15.79930401,17.00078201,16.26777458,16.98208046,16.84919548,16.58024788
78,15.52136612,15.53988171,15.01732063,14.99543476,15.68392372,15.31799603,15.52353573,15.4281435,15.86888313,15.1628952,15.50695324,14.71181679,15.43811607,15.6797142,15.61890793,15.21157646,15.12889671,15.0350399,15.18655014,14.75848866,15.02799797,15.05115128,15.81680679,14.96156979,14.91364098,15.69785404,15.42876244,15.09531307,15.40197277,16.01679039,15.67229366,15.07474232,15.98100567,16.56902885,15.96596146,15.75777435,16.27710724,16.36353111,16.069561,16.19658089,16.02378082,16.5757637,16.54500389,15.82636356,16.22406578,15.95326042,15.95613956,15.81340981,17.01098061,16.28035355,16.99647713,16.86545563,16.59882545
79,15.55676842,15.57702255,15.0605402,15.03360558,15.71875668,15.35233116,15.56254101,15.46330357,15.90422535,15.20045948,15.5427599,14.7450037,15.47195435,15.70863533,15.64794064,15.24034214,15.15463638,15.06293392,15.22118473,14.79353237,15.0643177,15.08118057,15.84500885,14.99388885,14.94933224,15.72920799,15.46725368,15.12371063,15.4306469,16.04694366,15.70679092,15.11036587,16.00974083,16.59987831,16.00104904,15.79378414,16.31420517,16.40045357,16.10202599,16.21755791,16.0484314,16.6169529,16.58527756,15.867939,16.26225471,15.97546005,15.97024059,15.83131123,17.02477837,16.29799271,17.0161972,16.8868885,16.62288666
80,15.59677505,15.61924934,15.10922241,15.07655334,15.75878906,15.39089584,15.60657215,15.50319195,15.9442091,15.2429285,15.58320904,14.78204441,15.51021481,15.7415247,15.68130207,15.27313328,15.18394756,15.09474277,15.26019382,14.83321762,15.10561371,15.1149435,15.8773098,15.03073215,14.99013519,15.76475048,15.51070023,15.15577602,15.46414852,16.08227348,15.74707222,15.15170765,16.04354668,16.63628197,16.0419693,15.83615303,16.35785675,16.44371796,16.1390686,16.24217796,16.07681847,16.66484261,16.63258934,15.91506004,16.3050518,16.00189209,15.98762131,15.85281658,17.04260445,16.3216362,17.04201317,16.91380119,16.65250206
81,15.64006901,15.66529369,15.16169453,15.12277699,15.80301094,15.43231297,15.65416145,15.54656887,15.98754025,15.28891277,15.62696266,14.82150841,15.55165005,15.77739429,15.71815205,15.30900383,15.21597099,15.12954998,15.30223274,14.87627697,15.15064144,15.15125084,15.9128418,15.07103539,15.03492165,15.80336285,15.55765152,15.1904459,15.50187969,16.12219429,15.79240322,15.19790459,16.08192635,16.67774963,16.0879612,15.88425255,16.40741348,16.49260902,16.17963409,16.27005196,16.10825348,16.71847725,16.68620491,15.96624088,16.35088348,16.03230286,16.00836945,15.87780285,17.06489372,16.35220337,17.07468796,16.94654274,16.68780518
82,15.68577003,15.71431828,15.21682835,15.17126369,15.85078526,15.47564888,15.70431995,15.59261227,16.03335381,15.33748722,15.67312622,14.86241245,15.59542465,15.81559753,15.7579565,15.34733391,15.25014305,15.16676044,15.34639645,14.92186928,15.19858456,15.18929768,15.95105362,15.11410522,15.08296585,15.84430408,15.60713196,15.22700405,15.54350281,16.16638565,15.84237289,15.24844456,16.12462234,16.72404099,16.13858986,15.93776417,16.4625473,16.54673767,16.22303772,16.3009758,16.14230347,16.77729416,16.74574089,16.02049446,16.39867973,16.06660271,16.03263092,15.9062624,17.09206772,16.39052963,17.11494637,16.98550224,16.72903442
83,15.73342609,15.76591301,15.27403545,15.22148228,15.90182781,15.52040863,15.75654221,15.64091206,16.08121109,15.38817596,15.72124004,14.90422344,15.64111519,15.85581398,15.80047894,15.38782692,15.28619003,15.20608711,15.39221191,14.9695673,15.24903965,15.22865963,15.99168682,15.15960598,15.13392544,15.88720131,15.65863991,15.26508427,15.58891582,16.21476173,15.89684963,15.30313301,16.17158699,16.77513504,16.19370842,15.99662781,16.52319717,16.60599899,16.26895142,16.33489609,16.1787796,16.84108925,16.81111336,16.07732391,16.44786835,16.10482597,16.06057167,15.93827248,17.12448692,16.43727493,17.16337585,17.03105164,16.77645683
84,15.78286076,15.81992054,15.33308125,15.27321815,15.95604324,15.56639385,15.81062603,15.69130993,16.13093948,15.44079304,15.77112293,14.94672012,15.68855286,15.89792347,15.84563923,15.43037033,15.32400894,15.24742317,15.43949127,15.01920605,15.30185509,15.26916599,16.0346508,15.20741463,15.18767452,15.93191051,15.71197701,15.30454063,15.63810349,16.26731873,15.95581245,15.36191654,16.22283363,16.83105469,16.25329208,16.06085968,16.58938026,16.67038918,16.31725121,16.37181664,16.21762466,16.90981293,16.88233376,16.13653946,16.49821281,16.14702415,16.09228897,15.97389221,17.16234207,16.4927845,17.22029305,17.08339882,16.83023834
85,15.83394814,15.87620544,15.39381599,15.32634258,16.01329422,15.6134882,15.86643505,15.74368,16.1824131,15.49520683,15.82264805,14.98979664,15.73761845,15.94182014,15.89332294,15.47485924,15.36350441,15.29066467,15.48811436,15.07065964,15.35689735,15.31071568,16.07983971,15.2574091,15.24408054,15.97831821,15.76700878,15.34527397,15.69094276,16.32392693,16.01911545,15.42465019,16.27823448,16.8916626,16.31719208,16.13029861,16.66093063,16.739748,16.36781883,16.4116478,16.25873566,16.98329353,16.95922089,16.19798851,16.54958916,16.19308853,16.12770462,16.01303291,17.2055397,16.55692482,17.28555679,17.14241409,16.89024353
86,15.88640213,15.93442059,15.4559164,15.38057709,16.07317924,15.66145325,15.92366123,15.79770756,16.23534012,15.55110836,15.87552834,15.03326225,15.78803253,15.98723221,15.94319725,15.52100754,15.40442848,15.33553505,15.53782272,15.12362862,15.41382599,15.35309315,16.1269455,15.30927086,15.30276775,16.02614975,15.82343006,15.3870573,15.74700642,16.38411903,16.08624649,15.49085045,16.33731842,16.95643234,16.38489532,16.20435524,16.73724174,16.81350327,16.42032433,16.45405388,16.30182457,17.06095886,17.04113007,16.26131248,16.60174942,16.2426033,16.16644859,16.05532455,17.25357437,16.6288929,17.35838318,17.20744514,16.95585251
87,15.93961048,15.9938345,15.51869106,15.43532848,16.13486862,15.70977879,15.98164654,15.8527317,16.28909111,15.60784149,15.92915058,15.07670689,15.83920479,16.03358841,15.99456787,15.56822014,15.44625759,15.38145351,15.58806419,15.17747879,15.47192955,15.3958416,16.17533302,15.36233044,15.36295986,16.07482719,15.88059425,15.42940998,15.80541992,16.44693947,16.15616417,15.55952835,16.39912796,17.02430153,16.45536041,16.28182983,16.81707573,16.89048386,16.47408676,16.49835587,16.34627724,17.14163399,17.12674522,16.32574272,16.65415955,16.29471779,16.20777702,16.10001564,17.30543327,16.70710373,17.43721008,17.27719307,17.02580833
88,15.99257469,16.05326843,15.58099937,15.48961544,16.19702911,15.75761604,16.03931236,15.90768051,16.34264565,15.6643362,15.98250961,15.11942863,15.89016724,16.0799675,16.0463295,15.61553955,15.48814869,15.42748451,15.63792801,15.23117733,15.53004932,15.43819904,16.22398376,15.41551018,15.4234066,16.12340546,15.93743992,15.47154045,15.86480618,16.51089096,16.22722626,15.62911892,16.46216393,17.09360123,16.52693939,16.36084366,16.89849472,16.9688549,16.5280056,16.54349327,16.39112663,17.22345924,17.2140007,16.39003372,16.70592308,16.34811401,16.25054932,16.1459446,17.35957718,16.78914833,17.51966667,17.3496666,17.09818268
89,16.04394913,16.1111412,15.64130306,15.54211044,16.25790596,15.80381393,16.09520912,15.96111584,16.39463234,15.7191534,16.03425598,15.1604681,15.93961906,16.12513161,16.0970211,15.66168594,15.5289793,15.47238159,15.68618202,15.28333759,15.58664513,15.47913647,16.27154922,15.46737289,15.48244667,16.17062378,15.99253654,15.51238632,15.92336369,16.57401085,16.29727936,15.69756222,16.52446747,17.16216087,16.59747505,16.43894005,16.97896957,17.04620934,16.580616,16.58806801,16.43509102,17.30399704,17.30019951,16.45251656,16.75582123,16.40107346,16.29329109,16.1916008,17.4140358,16.87195015,17.60270882,17.42230034,17.17048836
90,16.09219933,16.16565895,15.69784069,15.59129429,16.31550598,15.84705353,16.14767838,16.01140213,16.44348907,15.77064896,16.08284569,15.19871998,15.98607922,16.16768265,16.14498138,15.70520782,15.5674696,15.51473141,15.73141956,15.33238029,15.63995838,15.51747704,16.3164959,15.5162859,15.53819466,16.21504021,16.0442524,15.55073357,15.97905827,16.63409042,16.36389732,15.76253319,16.58382988,17.22752953,16.66452599,16.51334953,17.05564499,17.11983871,16.63025284,16.63051605,16.4767189,17.38049316,17.38229942,16.51128769,16.80245972,16.45166588,16.33435059,16.23529243,17.4665966,16.95206833,17.68293953,17.49222565,17.23993492
91,16.13582611,16.21506691,15.74889183,15.63568306,16.36788368,15.88604546,16.19509888,16.05693817,16.48768234,15.81722069,16.12677383,15.23310184,16.02809715,16.20624924,16.188591,15.74468613,15.60237217,15.55315018,15.77226543,15.37676144,15.68827534,15.55206776,16.35732651,15.56065559,15.58880997,16.25525093,16.09099197,15.58539581,16.0299015,16.68896866,16.4247036,15.82175922,16.63809586,17.28731728,16.72571754,16.58137131,17.12574005,17.18709564,16.67529106,16.66930199,16.51459312,17.45025444,17.45732689,16.56449127,16.84447098,16.49800682,16.37211609,16.27536011,17.51511002,17.02614975,17.75704384,17.55664063,17.30380058
92,15.42438984,15.43874931,14.89857101,14.89043617,15.59007168,15.22339725,15.41658401,15.33219814,15.7721777,15.0600462,15.40883827,14.61983395,15.34547997,15.60097694,15.54067898,15.13344765,15.058918,14.95929813,15.09137535,14.66269493,14.92909622,14.96849537,15.74055958,14.87379265,14.81697083,15.61222935,15.32321358,15.01747322,15.32599354,15.93712234,15.58082199,14.97969818,15.90541553,16.48812675,15.87282181,15.66304684,16.17951775,16.26599121,15.98146439,16.14126396,15.95749474,16.46608543,16.43888664,15.71280575,16.11862564,15.89558983,15.92088509,15.76735306,16.97839737,16.24069405,16.95069313,16.81303596,16.53857803
93,15.44976616,15.46487331,14.92985153,14.91815948,15.6137476,15.24846172,15.44463158,15.35709763,15.79742336,15.08693314,15.43453121,14.64451218,15.3696909,15.62130737,15.56041718,15.15351486,15.07693195,14.97873974,15.11645126,14.68764973,14.9546442,14.99034977,15.75994301,14.89633751,14.84164715,15.63448811,15.35089779,15.03787231,15.3444252,15.95631313,15.60304832,15.00313663,15.9234333,16.50726318,15.8955164,15.68562508,16.20277596,16.28948212,16.00404739,16.15452957,15.97413921,16.49300957,16.46428108,15.74233723,16.14668846,15.90890598,15.92820454,15.77772236,16.98397827,16.24617958,16.95801926,16.82320023,16.55114555
94,15.48446655,15.50069809,14.9725647,14.95599651,15.64638519,15.28264332,15.48296642,15.3912096,15.83196354,15.12370777,15.46965885,14.6780777,15.40280724,15.649189,15.58762741,15.18106937,15.10165501,15.0054388,15.15069199,14.72180843,14.98967838,15.0201683,15.78662014,14.92729282,14.87557602,15.6649704,15.38873577,15.06575966,15.37006378,15.98304939,15.63395119,15.03561401,15.94859695,16.53403473,15.92705059,15.71715832,16.23526001,16.32221031,16.03506851,16.17303085,15.99710941,16.53035545,16.4997139,15.78277493,16.18492317,15.92764568,15.93878174,15.79240227,16.99248886,16.2551403,16.96942329,16.83815956,16.56928444
95,15.52571392,15.54347229,15.02321911,15.00083065,15.68567944,15.32309914,15.52849865,15.43187237,15.8730526,15.16743469,15.51140308,14.71763134,15.44218731,15.68248558,15.62038326,15.21403408,15.13120842,15.03738689,15.19129372,14.76247311,15.0315094,15.05548382,15.81864929,14.96432781,14.916255,15.70128536,15.43367577,15.09888935,15.40135574,16.01576424,15.67164898,15.07502747,15.97950268,16.56700706,15.9654808,15.75588799,16.27515793,16.36226082,16.0722065,16.19570541,16.02480698,16.57575226,16.54317284,15.83094501,16.23010445,15.95092106,15.95243168,15.81080246,17.00426674,16.26855278,16.98560905,16.8579464,16.59265137
96,15.57065487,15.59037399,15.07822895,15.04946327,15.72926235,15.36690712,15.57805538,15.47635651,15.91787434,15.21510029,15.55686951,14.76019669,15.48511982,15.71900177,15.65671062,15.25027847,15.16366863,15.07252502,15.23538303,14.80687809,15.07737541,15.09376526,15.8540411,15.00504875,14.96111679,15.74098015,15.48258305,15.13495922,15.43671322,16.05285263,15.71421146,15.11921883,16.01471138,16.60470581,16.00881386,15.80001068,16.32061386,16.40766716,16.11307907,16.22146416,16.05559731,16.62675858,16.59259033,15.88358879,16.27891922,15.97782707,15.96896267,15.83231735,17.01966667,16.2874279,17.00729752,16.88260078,16.62089539
97,15.61714649,15.63929653,15.13489437,15.09948254,15.77539444,15.41186047,15.62925243,15.5226202,15.96431351,15.26444149,15.60388374,14.80351067,15.52956963,15.75710201,15.695158,15.28822041,15.19760036,15.1093235,15.28079033,14.85294628,15.12521839,15.13310146,15.8913269,15.04767704,15.00826073,15.78221989,15.53310204,15.1722374,15.4750061,16.0931778,15.7602663,15.16662884,16.05322075,16.64611244,16.05562782,15.84827042,16.37033463,16.45704842,16.15592003,16.24954224,16.08827591,16.68162918,16.64652252,15.93826675,16.32886314,16.00775909,15.98831749,15.85656452,17.03907967,16.31274223,17.03524017,16.91230583,16.65389824
98,15.6640377,15.68913364,15.19174671,15.14957047,15.82320499,15.45674896,15.68080044,15.56958103,16.0112381,15.31424522,15.65127563,14.84631252,15.57444477,15.79592609,15.7349987,15.327034,15.23225594,15.14698601,15.32633972,14.89957333,15.17395592,15.1724472,15.92975712,15.09128857,15.05670929,15.82402706,15.58395958,15.20979023,15.51573181,16.13625526,15.80920029,15.21652794,16.09461975,16.69082832,16.10527992,15.90015411,16.42378998,16.50980568,16.19981003,16.2796154,16.12225533,16.73954964,16.70436478,15.99368286,16.37854958,16.04052734,16.01060677,15.88346481,17.06293678,16.34537697,17.07018471,16.94742584,16.69182777
99,15.71102047,15.73962212,15.24837208,15.19935226,15.87254906,15.5012188,15.73235035,15.61696911,16.05835152,15.36418724,15.69872856,14.88820457,15.61945534,15.83527088,15.7761097,15.36653709,15.26746368,15.18533802,15.37169647,14.94647312,15.22332954,15.21150208,15.96918774,15.13567543,15.10626125,15.86615467,15.6348114,15.24736595,15.55889988,16.18211746,15.86101532,15.268857,16.13897133,16.73894882,16.15776253,15.95574093,16.48106194,16.56598091,16.24455261,16.31171989,16.15744209,16.80047607,16.76618767,16.04950523,16.42756271,16.07624817,16.03604507,15.91316128,17.09164047,16.38605118,17.11278152,16.98840332,16.73504448
100,15.75828075,15.79098129,15.304986,15.24901199,15.92367077,15.54543018,15.78410435,15.66498566,16.1058445,15.41446972,15.7464323,14.92932129,15.66478252,15.87530994,15.81869698,15.40690804,15.30338097,15.22455311,15.41703415,14.99383926,15.2735548,15.25040817,16.00980759,15.18104076,15.15715027,15.90877914,15.68585396,15.28511143,15.60476208,16.23103523,15.91601467,15.3239069,16.18655014,16.79077721,16.21338081,16.01537514,16.54250717,16.6259079,16.29035187,16.34604836,16.1940155,16.86475372,16.83237076,16.10596848,16.47607231,16.11516762,16.06483841,15.94586468,17.12546921,16.43519783,17.16346359,17.03559875,16.78389549
101,15.80613995,15.84353828,15.36198711,15.29890347,15.97685909,15.58970451,15.8364172,15.71394157,16.15403748,15.46543121,15.79471111,14.96998119,15.71073246,15.9162941,15.86299801,15.44839478,15.34023094,15.26487255,15.46267128,15.04198456,15.32495117,15.28944588,16.05185318,15.22766209,15.20967865,15.95217991,15.73744011,15.32328701,15.65353203,16.28323174,15.97445488,15.38195419,16.23756218,16.84652901,16.27239609,16.07931328,16.6083889,16.68985939,16.33748627,16.38275146,16.23217773,16.93269539,16.90320396,16.16344261,16.52443886,16.15742683,16.09705734,15.98168468,17.16445351,16.49281883,17.22225761,17.08909416,16.83849907
102,15.85476017,15.89741421,15.41959953,15.34923553,16.03215027,15.63424015,15.88947487,15.76396942,16.20307922,15.51724052,15.84373093,15.0104208,15.75745487,15.95832062,15.90904713,15.49107838,15.3780899,15.30636978,15.50878811,15.09105492,15.37763786,15.32878208,16.09537697,15.27562904,15.2639246,15.99647903,15.78975391,15.36202431,15.70514202,16.33861732,16.0362606,15.44296455,16.29189491,16.90606499,16.33473969,16.14741516,16.67856216,16.75772476,16.38603973,16.42176056,16.27194214,17.00424957,16.97854424,16.22209167,16.57290459,16.20288658,16.13249969,16.02047157,17.20825195,16.55832481,17.28861618,17.14850044,16.89852524
103,15.9039526,15.95232868,15.47764587,15.3998661,16.08914185,15.67893314,15.94308662,15.81483173,16.25277138,15.5696907,15.89330578,15.05061436,15.80476284,16.00116539,15.95650673,15.53470993,15.41674805,15.34880447,15.55524635,15.14083481,15.43133926,15.36831379,16.14008522,15.32466412,15.31954479,16.0414753,15.84260654,15.40118027,15.75907707,16.39661789,16.10082054,15.50639153,16.34895706,16.96871567,16.39980698,16.21893883,16.75226212,16.8288002,16.43572235,16.46266365,16.31300735,17.07875061,17.05758476,16.28165054,16.62137794,16.25098419,16.17061996,16.06171036,17.25605774,16.63040161,17.36127472,17.21281624,16.96305084
104,15.95309925,16.00750923,15.53544617,15.4502182,16.14690208,15.72329426,15.99659157,15.865839,16.30247307,15.62211704,15.94281769,15.09020233,15.85205555,16.04422569,16.00460434,15.57865334,15.45564747,15.39155197,15.60150051,15.19067383,15.48530197,15.4075985,16.18528175,15.37404919,15.37569141,16.08656693,15.8953495,15.44027233,15.8143158,16.45611,16.16691589,15.57109547,16.40760994,17.03320694,16.46638107,16.29245758,16.8280201,16.90170479,16.48579788,16.50465584,16.35468864,17.15484047,17.13876724,16.34132385,16.66936874,16.3006916,16.21048355,16.10448074,17.30656815,16.70697784,17.43820953,17.28038788,17.0304985
105,16.00118446,16.06173706,15.5918541,15.49931049,16.20403481,15.76648235,16.0489006,15.91588974,16.35114288,15.67342949,15.99124908,15.12851143,15.89834785,16.08654785,16.05217552,15.6219101,15.49391556,15.43364143,15.64663696,15.2395153,15.53833103,15.44587708,16.22990036,15.4226656,15.43105888,16.1307869,15.9469099,15.47849846,15.86937332,16.51547432,16.23277855,15.63540459,16.46622658,17.09772491,16.53268814,16.36593246,16.90373421,16.97445869,16.53512192,16.54658699,16.39595795,17.23052788,17.21985435,16.3998394,16.71599388,16.35056686,16.25081635,16.1475029,17.35804367,16.78531456,17.51673317,17.34897995,17.09872437
106,16.04693222,16.11349678,15.64541626,15.54589272,16.25882912,15.80741501,16.09863472,15.96360874,16.3974762,15.72225952,16.03731537,15.16465282,15.94240379,16.1269474,16.0977993,15.66325283,15.53047085,15.47387218,15.68949223,15.28603649,15.58894825,15.48218155,16.2726326,15.46912956,15.48404312,16.17293167,15.99592876,15.51485062,15.92247868,16.5727787,16.29629135,15.69730091,16.52287483,17.16012383,16.59660912,16.43693924,16.97690392,17.04468727,16.58228111,16.58708191,16.43557167,17.30342102,17.29818535,16.45560074,16.76011658,16.39890289,16.29013824,16.18927574,17.40848732,16.86228752,17.59376335,17.41601181,17.1652298
